Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
442,University of Manchester,IBM,SP Power3 375 MHz,United Kingdom,2001,144,148,216,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Northern Europe,Europe
443,Alliant Energy,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Energy,Myrinet,HyperPlex,North America,Americas
444,American Airlines,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas
445,American Airlines,Hewlett-Packard,SuperDome/HyperPlex,United States,2000,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas
446,American Airlines,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas
447,American Airlines,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas
448,Bell Canada,Hewlett-Packard,SuperDome/HyperPlex,Canada,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
449,CGI,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,North America,Americas
450,Equiva,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Geophysics,Myrinet,HyperPlex,North America,Americas
451,Equiva,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Geophysics,Myrinet,HyperPlex,North America,Americas
452,Forsythe & Mcarthur,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Information Service,Myrinet,HyperPlex,North America,Americas
453,Hutchison Telecom,Hewlett-Packard,SuperDome/HyperPlex,France,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Western Europe,Europe
454,Hutchison Telecommunications,Hewlett-Packard,SuperDome/HyperPlex,Japan,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Eastern Asia,Asia
455,Mannesmann Arcor,Hewlett-Packard,SuperDome/HyperPlex,Germany,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,WWW,Myrinet,HyperPlex,Western Europe,Europe
456,Nike,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Manufacturing,Myrinet,HyperPlex,North America,Americas
457,Nike,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Manufacturing,Myrinet,HyperPlex,North America,Americas
458,Sprint,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
459,Sprint PCS,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas
460,IBM,IBM,Netfinity Cluster PIII 1 GHz - Myrinet,United States,2001,256,147,256,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000,IBM Cluster,Linux,Cluster,Vendor,Not Specified,Myrinet,Myrinet,North America,Americas
461,University of British Columbia,IBM,Netfinity Cluster PIII 1 GHz - Myrinet,Canada,2001,256,147,256,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
462,Manufacturing Company,IBM,SP Power3 375 MHz,Japan,2000,142,146,213,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
463,General Motors,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,72,144.8,216,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,North America,Americas
464,Simon Fraser University,Self-made,AMD MP 1.2 GHz - Ethernet,Canada,2002,192,144.6,460.8,76120,26800,AMD,AMD,1200,NOW - AMD,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas
465,ROWIKA / Pulsen,IBM,SP Power3 375 MHz,Sweden,2001,140,144,210,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,Northern Europe,Europe
466,Institute of Statistical Mathematics,Hitachi,SR8000/20,Japan,1999,20,144,160,48000,4000,Hitachi SR8000,Hitachi SR8000,250,Hitachi SR8xxx,HI-UX/MPP,MPP,Research,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
467,Chemical Company,IBM,SP S80s 450 MHz,Germany,2000,294,139,264.6,0,0,Power,Power RS64 III,450,IBM S80s,AIX,MPP,Industry,Chemistry,N/A,N/A,Western Europe,Europe
468,Bank,IBM,Netfinity Cluster PIII 1 GHz - Eth,France,2001,320,138,320,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000,IBM Cluster,Linux,Cluster,Industry,Finance,Ethernet,Ethernet,Western Europe,Europe
469,DeTeCSM,IBM,SP PC604e 332 MHz,Germany,2000,452,138,300.1,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,Western Europe,Europe
470,DeTeCSM,IBM,SP PC604e 332 MHz,Germany,2000,452,138,300.1,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,Western Europe,Europe
471,CASPUR,IBM,SP Power3 375 MHz 16 way,Italy,2001,128,138,192,76000,16000,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Southern Europe,Europe
472,CINECA,IBM,SP Power3 375 MHz 16 way,Italy,2000,128,138,192,76000,16000,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Southern Europe,Europe
473,SARA (Stichting Academisch Rekencentrum),IBM,SP Power3 375 MHz 16 way,Netherlands,2001,128,138,192,76000,16000,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
474,Toshiba Corp - Power Systems & Service Company,IBM,SP Power3 375 MHz 16 way,Japan,2002,128,138,192,76000,16000,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Electronics,SP Switch,SP Switch,Eastern Asia,Asia
475,University of Victoria,IBM,SP Power3 375 MHz 16 way,Canada,2001,128,138,192,76000,16000,Power,POWER3,375,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
476,Duke Energy,IBM,pSeries 690 1.1GHz GigEth,United States,2002,64,137.1,281.6,80000,13500,Power,POWER4,1100,IBM pSeries,AIX,MPP,Industry,Energy,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
477,Wiliams Energy,IBM,pSeries 690 1.1GHz GigEth,United States,2002,64,137.1,281.6,80000,13500,Power,POWER4,1100,IBM pSeries,AIX,MPP,Industry,Energy,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
478,Bank,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Finance,N/A,N/A,North America,Americas
479,Clearstream Services,Sun Microsystems,HPC 10000 400 MHz Cluster,Luxembourg,2002,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Finance,N/A,N/A,Western Europe,Europe
480,Clearstream Services,Sun Microsystems,HPC 10000 400 MHz Cluster,Luxembourg,2002,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Finance,N/A,N/A,Western Europe,Europe
481,E-commerce,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,WWW,N/A,N/A,North America,Americas
482,EDS,Sun Microsystems,HPC 10000 400 MHz Cluster,Canada,2002,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Information Service,N/A,N/A,North America,Americas
483,Ford Motor Company,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Automotive,N/A,N/A,North America,Americas
484,GTE Communications,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,N/A,N/A,North America,Americas
485,GTE Communications,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,N/A,N/A,North America,Americas
486,Gateway,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Manufacturing,N/A,N/A,North America,Americas
487,Information Technology Company,Sun Microsystems,HPC 10000 400 MHz Cluster,Germany,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Information Service,N/A,N/A,Western Europe,Europe
488,MobilCom,Sun Microsystems,HPC 10000 400 MHz Cluster,Germany,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,N/A,N/A,Western Europe,Europe
489,MobilCom,Sun Microsystems,HPC 10000 400 MHz Cluster,Germany,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,N/A,N/A,Western Europe,Europe
490,Motorola,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Electronics,N/A,N/A,North America,Americas
491,New York City - Human Resources,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,1999,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Government,Not Specified,N/A,N/A,North America,Americas
492,Sun,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,WWW,N/A,N/A,North America,Americas
493,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,N/A,N/A,North America,Americas
494,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz Cluster,South Africa,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,N/A,N/A,Southern Africa,Africa
495,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,N/A,N/A,North America,Americas
496,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz Cluster,South Africa,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,N/A,N/A,Southern Africa,Africa
497,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz Cluster,South Africa,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,N/A,N/A,Southern Africa,Africa
498,US Army Research Laboratory (ARL),Sun Microsystems,HPC 10000 400 MHz Cluster,United States,1999,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400,Sun UltraHPC,Solaris,Constellations,Research,Not Specified,N/A,N/A,North America,Americas
499,Kaiser Foundation,IBM,SP Power3 375 MHz,United States,2000,132,136,198,0,0,Power,POWER3,375,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
500,University of Maine,Microway,Pentium 3 Cluster 1.0 GHz,United States,2002,208,134.3,208,98000,12300,Intel IA-32,Intel IA-32 Pentium 3,1000,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas
